Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %,Payout reference ID
Aroma Pizza,,#722E2,0192acb2-451b-4a83-9387-0abe78c722e2,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/1/22,12:38 PM,38.51,2.99,41.5,0,0,-8.99,-0.7,0,0,0,2.7,41.5,-6.12,0,0,0,0,0,,0,-2.29,0,26.1,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#FB16B,560e315c-c2e4-42ea-bf89-b1da888fb16b,Delivery - Partner Using Uber App,UberEats Android,Completed,4/1/22,6:28 PM,37.96,2.94,40.9,0,0,0,0,0,0,0,0,40.9,-7.21,0,0,0,0,0,,0,-2.94,0,30.75,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#6FA6F,6e96a480-63d3-4dd1-a7f0-5605ca36fa6f,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/2/22,11:54 AM,31.45,2.44,33.89,0,0,-8.99,-0.7,0,0,0,2.7,33.89,-4.78,0,0,0,0,0,,0,-1.74,0,20.38,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#1FFC9,816b310b-9c7a-4553-87f6-cd86b511ffc9,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/2/22,12:00 PM,32.45,2.51,34.96,0,0,0,0,0,0,0,0,34.96,-6.17,0,0,0,0,0,,0,-2.51,0,26.28,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#9B8AC,c9abca59-f45b-45ea-ba81-0ab930e9b8ac,Delivery - Partner Using Uber App,Postmates Web,Completed,4/2/22,4:58 PM,51.96,4.03,55.99,0,0,0,0,0,0,0,0,55.99,-9.87,0,0,0,0,0,,0,-4.03,0,42.09,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#391DE,f20395f4-dc39-4061-9cb2-4f48f28391de,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/2/22,6:32 PM,35.14,2.73,37.87,0,0,-8.99,-0.7,0,0,0,2.7,37.87,-5.48,0,0,0,0,0,,0,-2.03,0,23.37,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#FC9EF,05191b36-55b4-45f6-b3e1-6c9e243fc9ef,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/2/22,7:21 PM,39.43,3.06,42.49,0,0,0,0,0,0,0,0,42.49,-7.49,0,0,0,0,0,,0,-3.06,0,31.94,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#8149C,0878ff02-1b1f-4f07-b50d-c0e89618149c,Delivery - Partner Using Uber App,Postmates Android,Completed,4/2/22,7:20 PM,43.94,3.41,47.35,0,0,-8.99,-0.7,0,0,0,2.7,47.35,-7.15,0,0,0,0,0,,0,-2.71,0,30.5,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#F7A54,2934d93b-2c37-4dde-b63e-8391cebf7a54,Pickup,Postmates iOS,Completed,4/2/22,6:50 PM,38.97,3.02,41.99,0,0,-8.99,-0.7,0,0,0,2.7,41.99,-1.96,0,0,0,0,0,,0,-2.32,0,30.72,4/4/22,0,0,6,IXQHMFMG9ONM1NZ
Aroma Pizza,,#B48F2,fba46c98-b6f8-431f-8de5-3ff940ab48f2,Delivery - Partner Using Uber App,UberEats Web,Completed,4/2/22,7:59 PM,13.78,1.07,14.85,0,0,0,0,0,0,0,0,14.85,-2.62,0,0,0,0,0,,0,-1.07,0,11.16,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#EA770,b7dff25e-c6af-4741-8167-880d72aea770,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/2/22,9:07 PM,48.96,3.8,52.76,0,0,-8.99,-0.7,0,0,0,2.7,52.76,-8.11,0,0,0,0,0,,0,-3.1,0,34.56,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#65A8F,748e661f-6217-4936-824d-7a4683c65a8f,,Unknown,Refund,3/30/22,8:04 PM,-25.97,-1.31,-27.28,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,1.31,0,-25.97,4/4/22,,,,IXQHMFMG9ONM1NZ
Aroma Pizza,,#4ED1C,5a0769e0-c03d-4331-952a-84763864ed1c,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/3/22,11:08 AM,31.97,2.48,34.45,0,0,0,0,0,0,0,0,34.45,-6.07,0,0,0,0,0,,0,-2.48,0,25.9,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#4227C,09e13015-0386-45db-8144-94814014227c,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/3/22,12:52 PM,53.96,4.19,58.15,0,0,-8.99,-0.7,0,0,0,2.7,58.15,-9.06,0,0,0,0,0,,0,-3.49,0,38.61,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#316E9,4bbb9a2d-f179-45a3-83d1-d13a6ac316e9,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/3/22,1:32 PM,46.15,3.58,49.73,0,0,-8.99,-0.7,0,0,0,2.7,49.73,-7.57,0,0,0,0,0,,0,-2.88,0,32.29,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#FDC31,81068b8a-466b-4f51-a092-f34defbfdc31,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/3/22,3:24 PM,17.96,1.39,19.35,0,0,0,0,0,0,0,0,19.35,-3.41,0,0,0,0,0,,0,-1.39,0,14.55,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#C502C,fbda9800-6943-4c40-89da-49a96bbc502c,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/3/22,4:10 PM,38.22,2.96,41.18,0,0,0,0,0,0,0,0,41.18,-7.26,0,0,0,0,0,,0,-2.96,0,30.96,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#EA083,d1506e19-be51-4a13-b364-84362bfea083,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/3/22,4:40 PM,44.26,3.43,47.69,0,0,-8.99,-0.7,0,0,0,2.7,47.69,-7.21,0,0,0,0,0,,0,-2.73,0,30.76,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#562BC,3bec051f-2b9e-4bdf-8213-747d9e6562bc,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/3/22,5:41 PM,13.72,1.06,14.78,0,0,0,0,0,0,0,0,14.78,-2.61,0,0,0,0,0,,0,-1.06,0,11.11,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#9B93E,dd61fa7e-43e7-431f-bfb9-54f3bc59b93e,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/3/22,5:42 PM,29.22,2.26,31.48,0,0,0,0,0,0,0,0,31.48,-5.55,0,0,0,0,0,,0,-2.26,0,23.67,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#270E7,78bde38e-7aca-4895-93dc-9fe1f9d270e7,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/3/22,6:21 PM,24.94,1.93,26.87,0,0,0,0,0,0,0,0,26.87,-4.74,0,0,0,0,0,,0,-1.93,0,20.2,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#86F3B,2f0d321c-49a4-4985-a524-cd2461786f3b,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/3/22,6:55 PM,12.99,1.01,14,0,0,0,0,0,0,0,0,14,-2.47,0,0,0,0,0,,0,-1.01,0,10.52,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#684E2,d1d1f0f9-8c12-4067-8a21-29f80d5684e2,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/3/22,6:33 PM,39.9,3.1,43,0,0,-8.99,-0.7,0,0,0,2.7,43,-6.39,0,0,0,0,0,,0,-2.4,0,27.22,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,#E7354,642d6e72-7b79-4d30-896c-3e722b6e7354,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/3/22,7:31 PM,51.95,4.03,55.98,0,0,-8.99,-0.7,0,0,0,2.7,55.98,-8.68,0,0,0,0,0,,0,-3.33,0,36.98,4/4/22,0,0,19,IXQHMFMG9ONM1NZ
Aroma Pizza,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,7.47,0,0,7.47,4/4/22,0,0,,IXQHMFMG9ONM1NZ
Aroma Pizza,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,18.97,0,0,18.97,4/4/22,0,0,,IXQHMFMG9ONM1NZ
Aroma Pizza,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,14.99,0,0,14.99,4/4/22,0,0,,IXQHMFMG9ONM1NZ
Aroma Pizza,,#9005C,3eccd3ab-9e57-4bf7-82f7-5c1cd449005c,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/4/22,10:55 AM,25.45,1.97,27.42,0,0,0,0,0,0,0,0,27.42,-4.84,0,0,0,0,0,,0,-1.97,0,20.61,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,25.97,0,0,25.97,4/11/22,0,0,,JY9VLR0B52YE4MF
Aroma Pizza,,#5F0E3,4f465a93-33bc-41b6-bfc4-572f4845f0e3,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/4/22,5:30 PM,29.98,2.32,32.3,0,0,0,0,0,0,0,0,32.3,-5.7,0,0,0,0,0,,0,-2.32,0,24.28,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#871A2,2769f5f9-07a4-419f-8065-6fd55db871a2,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/5/22,10:43 AM,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-3.61,0,0,0,0,0,,0,-1.47,0,15.37,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#67EA8,2541e7f3-a3de-4529-b2ec-eb8327767ea8,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/5/22,11:32 AM,42.98,3.33,46.31,0,0,0,0,0,0,0,0,46.31,-8.17,0,0,0,0,0,,0,-3.33,0,34.81,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#477F6,2bc63ba4-6627-4768-a7a0-6540d60477f6,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/5/22,4:13 PM,24.28,1.88,26.16,0,0,0,0,0,0,0,0,26.16,-4.61,0,0,0,0,0,,0,-1.88,0,19.67,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#1A2FC,22cc805f-ee74-4a6f-9b7c-b48b9d91a2fc,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/5/22,6:36 PM,12.99,1.01,14,0,0,0,0,0,0,0,0,14,-2.47,0,0,0,0,0,,0,-1.01,0,10.52,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#CACF3,1ff9b140-12b8-4a28-8227-45f179bcacf3,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/6/22,11:19 AM,25.7,1.99,27.69,0,0,0,0,0,0,0,0,27.69,-4.88,0,0,0,0,0,,0,-1.99,0,20.82,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#BC259,34c29d7c-59da-4ee7-a30e-b8cb4e7bc259,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/6/22,11:15 AM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,-0.93,0,9.71,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#F4F59,2fa45b54-3caa-41b7-aa57-4767b02f4f59,Pickup,UberEats iOS,Completed,4/6/22,2:37 PM,56.95,4.41,61.36,0,0,0,0,0,0,0,0,61.36,-3.42,0,0,0,0,0,,0,-4.41,0,53.53,4/11/22,0,0,6,JY9VLR0B52YE4MF
Aroma Pizza,,#6E68C,253a441a-e85c-4126-8893-1d137426e68c,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/6/22,4:24 PM,12.99,1.01,14,0,0,0,0,0,0,0,0,14,-2.47,0,0,0,0,0,,0,-1.01,0,10.52,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#49DF3,47e78ad4-bf7c-44f9-a077-f14eadd49df3,Delivery - Partner Using Uber App,UberEats Web,Completed,4/6/22,7:36 PM,18.77,1.45,20.22,0,0,0,0,0,0,0,0,20.22,-3.57,0,0,0,0,0,,0,-1.45,0,15.2,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#28794,8ac245b4-7ff9-4439-bf61-b95ce7c28794,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/6/22,9:28 PM,14.78,1.15,15.93,0,0,0,0,0,0,0,0,15.93,-2.81,0,0,0,0,0,,0,-1.15,0,11.97,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#D1807,278b19f7-abc5-425a-907c-74ea516d1807,Delivery - Partner Using Uber App,UberEats Web,Completed,4/7/22,11:24 AM,17.46,1.35,18.81,0,0,0,0,0,0,0,0,18.81,-3.32,0,0,0,0,0,,0,-1.35,0,14.14,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#59A33,d52f4c80-2143-4ae6-99fd-a8664f259a33,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/7/22,12:48 PM,25.35,1.85,27.2,0,0,0,0,0,0,0,0,27.2,-4.82,0,0,0,0,0,,0,-1.85,0,20.53,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#47495,e29aebd0-4954-4c71-a8b3-17ef80447495,Pickup,UberEats iOS,Completed,4/7/22,1:27 PM,44.97,3.49,48.46,0,0,0,0,0,0,0,0,48.46,-2.7,0,0,0,0,0,,0,-3.49,0,42.27,4/11/22,0,0,6,JY9VLR0B52YE4MF
Aroma Pizza,,#9D2E4,acb14490-7134-47e3-beea-b673faf9d2e4,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/7/22,2:29 PM,31.96,2.48,34.44,0,0,0,0,0,0,0,0,34.44,-6.07,0,0,0,0,0,,0,-2.48,0,25.89,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#F87BC,c87d3f74-dc53-4725-b38f-4c03f7ff87bc,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/7/22,5:42 PM,13.49,1.05,14.54,0,0,0,0,0,0,0,0,14.54,-2.56,0,0,0,0,0,,0,-1.05,0,10.93,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#B8D89,84ee60af-05f0-407b-8905-c2d7817b8d89,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/7/22,6:00 PM,19.73,1.53,21.26,0,0,0,0,0,0,0,0,21.26,-3.75,0,0,0,0,0,,0,-1.53,0,15.98,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#2D9E9,90b2ac2f-1538-4310-b18f-0d100bf2d9e9,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/7/22,7:22 PM,22.72,1.76,24.48,0,0,0,0,0,0,0,0,24.48,-4.32,0,0,0,0,0,,0,-1.76,0,18.4,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#CCCAE,74986d70-e59e-4176-9614-ab1fde8cccae,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/7/22,8:06 PM,21.99,1.7,23.69,0,0,0,0,0,0,0,0,23.69,-4.18,0,0,0,0,0,,0,-1.7,0,17.81,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#52E57,5df6a260-cc8f-427a-8296-fa8f94952e57,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/7/22,9:26 PM,19.2,1.49,20.69,0,0,0,0,0,0,0,0,20.69,-3.65,0,0,0,0,0,,0,-1.49,0,15.55,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#787A0,8eee70bb-30a4-423a-b6a5-d86206d787a0,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/8/22,11:22 AM,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.23,0,0,0,0,0,,0,-1.32,0,13.75,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#208C8,a6626a25-7758-4783-b19e-1dacb79208c8,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/8/22,12:07 PM,13.72,1.06,14.78,0,0,0,0,0,0,0,0,14.78,-2.61,0,0,0,0,0,,0,-1.06,0,11.11,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#B8C8A,162ca516-2ad8-42b1-9da7-368ceb4b8c8a,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/8/22,4:18 PM,32.16,2.49,34.65,0,0,0,0,0,0,0,0,34.65,-6.11,0,0,0,0,0,,0,-2.49,0,26.05,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#DB277,378379df-cbe8-483a-a38d-06ed41edb277,Delivery - Partner Using Uber App,Postmates Web,Completed,4/8/22,4:35 PM,55.96,4.34,60.3,0,0,0,0,0,0,0,0,60.3,-10.63,0,0,0,0,0,,0,-4.34,0,45.33,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#D68D3,bbc6261e-59ce-4373-9648-d8c58f3d68d3,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/8/22,4:54 PM,39.97,3.1,43.07,0,0,0,0,0,0,0,0,43.07,-7.59,0,0,0,0,0,,0,-3.1,0,32.38,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#4E105,6d5a3d56-df01-43c8-bcb5-4ddb1ed4e105,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/8/22,6:10 PM,53.95,4.18,58.13,0,0,0,0,0,0,0,0,58.13,-10.25,0,0,0,0,0,,0,-4.18,0,43.7,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#1C6D5,383f65a2-7e79-4144-b80a-26bdbe81c6d5,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/8/22,5:51 PM,54.96,4.26,59.22,0,0,0,0,0,0,0,0,59.22,-10.44,0,0,0,0,0,,0,-4.26,0,44.52,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#C7EEE,03a1f976-1fd8-422c-bbc4-9227961c7eee,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/8/22,6:49 PM,82.24,6.14,88.38,0,0,0,0,0,0,0,0,88.38,-15.63,0,0,0,0,0,,0,-6.14,0,66.61,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#C0C08,3779c652-f052-4675-b3c3-aa5fbbfc0c08,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/8/22,7:20 PM,41.97,3.25,45.22,0,0,0,0,0,0,0,0,45.22,-7.97,0,0,0,0,0,,0,-3.25,0,34,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#9C138,fbebcb11-91df-4303-8e29-9c85ff39c138,Delivery - Partner Using Uber App,UberEats Web,Completed,4/8/22,7:23 PM,19.48,1.51,20.99,0,0,0,0,0,0,0,0,20.99,-3.7,0,0,0,0,0,,0,-1.51,0,15.78,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#EFE19,b2242597-951c-4ddd-bed1-58fdf02efe19,Delivery - Partner Using Uber App,UberEats Web,Completed,4/8/22,8:19 PM,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-5.13,0,0,0,0,0,,0,-2.09,0,21.86,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#59593,67059af4-dcd9-457a-8193-086bb4d59593,Pickup,UberEats iOS,Completed,4/9/22,11:07 AM,59.99,4.65,64.64,0,0,0,0,0,0,0,0,64.64,-3.6,0,0,0,0,0,,0,-4.65,0,56.39,4/11/22,0,0,6,JY9VLR0B52YE4MF
Aroma Pizza,,#7A465,b81f07fb-5fe0-43b3-8ded-ffcdb817a465,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/9/22,12:13 PM,37.18,2.88,40.06,0,0,0,0,0,0,0,0,40.06,-7.06,0,0,0,0,0,,0,-2.88,0,30.12,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#075B1,9c124609-675a-4bbe-b0ea-346b80a075b1,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/9/22,2:49 PM,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-4.55,0,0,0,0,0,,0,-1.86,0,19.42,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#AF414,84a3525f-3ec6-43c5-b7ff-4144891af414,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/9/22,3:14 PM,54.98,4.26,59.24,0,0,0,0,0,0,0,0,59.24,-10.45,0,0,0,0,0,,0,-4.26,0,44.53,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#0609F,6242bd29-708d-48e3-8d12-751a75a0609f,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/9/22,6:18 PM,91.07,6.59,97.66,0,0,0,0,0,0,0,0,97.66,-17.3,0,0,0,0,0,,0,-6.59,0,73.77,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#F2306,e0d74841-4037-4e98-9941-1c657d3f2306,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/9/22,6:22 PM,41.72,3.23,44.95,0,0,0,0,0,0,0,0,44.95,-7.93,0,0,0,0,0,,0,-3.23,0,33.79,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#C064C,d2b75df7-3908-4846-818a-21a625cc064c,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/9/22,6:46 PM,45.96,3.56,49.52,0,0,0,0,0,0,0,0,49.52,-8.73,0,0,0,0,0,,0,-3.56,0,37.23,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#F46EE,5ba7db74-34ff-4d0e-a281-8d7cf44f46ee,Delivery - Partner Using Uber App,UberEats Web,Completed,4/9/22,7:18 PM,19.28,1.49,20.77,0,0,0,0,0,0,0,0,20.77,-3.66,0,0,0,0,0,,0,-1.49,0,15.62,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#A9579,6c4c3093-a0c5-4927-a691-5673a2ea9579,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/9/22,7:23 PM,18.48,1.43,19.91,0,0,0,0,0,0,0,0,19.91,-3.51,0,0,0,0,0,,0,-1.43,0,14.97,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#5954F,cd5bbf96-6e14-4a17-83e9-c506a735954f,Delivery - Partner Using Uber App,UberEats Android,Completed,4/9/22,7:28 PM,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-3.8,0,0,0,0,0,,0,-1.55,0,16.18,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#A38A2,8ef16aad-5faa-4cba-8ee4-4c2758ca38a2,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/9/22,7:56 PM,49.7,3.85,53.55,0,0,0,0,0,0,0,0,53.55,-9.44,0,0,0,0,0,,0,-3.85,0,40.26,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#D9A77,38d18320-c869-4aa3-93df-cc170a5d9a77,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/9/22,8:26 PM,52.94,4.1,57.04,0,0,0,0,0,0,0,0,57.04,-10.06,0,0,0,0,0,,0,-4.1,0,42.88,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#352BA,dada03a6-732a-44ae-bf55-6cfe630352ba,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/10/22,3:03 PM,48.92,3.79,52.71,0,0,0,0,0,0,0,0,52.71,-9.29,0,0,0,0,0,,0,-3.79,0,39.63,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#BBC61,c445e28b-60ab-4cef-8f2c-8af0ccbbbc61,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/10/22,3:30 PM,36.96,2.86,39.82,0,0,0,0,0,0,0,0,39.82,-7.02,0,0,0,0,0,,0,-2.86,0,29.94,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#86E1F,91a836ec-b14d-46d6-a31d-0a3ccbd86e1f,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/10/22,4:34 PM,27.93,2.16,30.09,0,0,0,0,0,0,0,0,30.09,-5.31,0,0,0,0,0,,0,-2.16,0,22.62,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#2DB65,50ef6b6d-9e21-4e62-898c-d0e7f9e2db65,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/10/22,5:14 PM,38.97,3.02,41.99,0,0,0,0,0,0,0,0,41.99,-7.4,0,0,0,0,0,,0,-3.02,0,31.57,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#AD435,590fc4cb-415c-4a07-8f48-db4bfeaad435,Delivery - Partner Using Uber App,Postmates Android,Completed,4/10/22,5:40 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,-1.16,0,12.14,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#FE442,481143cf-feea-4f74-8074-6d37a77fe442,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/10/22,7:40 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,-0.93,0,9.71,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#0F638,18271b8e-c1ff-42bc-aa85-5d03fdc0f638,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/10/22,7:59 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,-1.16,0,12.14,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#1ED97,4e930fb6-f73b-4ac9-8e8f-c97ae4e1ed97,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/10/22,8:03 PM,14.99,1.39,16.38,0,0,0,0,0,0,0,0,16.38,-2.85,0,0,0,0,0,,0,-1.39,0,12.14,4/11/22,0,0,19,JY9VLR0B52YE4MF
Aroma Pizza,,#1EF3F,5375f06e-c7c9-4d74-9854-8ad14771ef3f,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/10/22,9:21 PM,26.96,1.86,28.82,0,0,0,0,0,0,0,0,28.82,-5.12,0,0,0,0,0,,0,-1.86,0,21.84,4/11/22,0,0,19,JY9VLR0B52YE4MF
