"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","DOORDASH_ORDER_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_SUBTOTAL","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","STAFF_TIP","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","PAYOUT_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE","SUBTOTAL_FOR_TAX","DOORDASH_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT","MERCHANT_FUNDED_SUBTOTAL_DISCOUNT_AMOUNT"
"02:25:19","2021-07-09","19:25:19","2021-07-08","2021-07-12 07:38:56.102854000","2021-07-12",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","175e793a-3138-4586-b62f-55d3ecd85b6c","=""ecd85b6c""","NULL","NULL","Order Received Time: 2021-07-09 01:56:14.285057000
Order Pickup Time: 2021-07-09 02:25:19.831039000","Delivered","USD",44.67,3.46,6.70,0.00,0.99,0.00,40.44,0.00,"2566750348",155089933,0.00,0.00,44.67,NULL,NULL
"03:10:43","2021-07-09","20:10:43","2021-07-08","2021-07-12 07:38:56.102854000","2021-07-12",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","142d9fd0-a705-47b3-a6cf-cde565954277","=""65954277""","NULL","NULL","Order Received Time: 2021-07-09 02:48:25.335086000
Order Pickup Time: 2021-07-09 03:10:43.692701000","Delivered","USD",21.98,1.70,3.30,0.00,0.99,0.00,19.39,0.00,"2566977564",155089933,0.00,0.00,21.98,NULL,NULL
"04:19:30","2021-07-09","21:19:30","2021-07-08","2021-07-12 07:38:56.102854000","2021-07-12",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","07649c1e-7e04-4ac8-bab0-e6a24a2edefa","=""4a2edefa""","NULL","NULL","Order Received Time: 2021-07-09 03:05:07.291507000
Order Pickup Time: 2021-07-09 04:19:30.566989000","Picked Up","USD",31.98,2.48,1.92,0.00,0.00,0.00,32.54,0.00,"2567223844",155089933,0.00,0.00,31.98,NULL,NULL
"07:32:52","2021-07-09","00:32:52","2021-07-09","2021-07-09 07:32:52.797437000","2021-07-09",486867,223895,"Aroma Pizza & Pasta","NULL","PAYOUT","154989359","NULL","N/A","N/A","NULL","N/A","USD",567.16,0.00,0.00,0.00,0.00,0.00,0.00,567.16,"NULL",154989359,0.00,0.00,0.00,NULL,NULL
"18:24:36","2021-07-09","11:24:36","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","71042def-c0e7-4b53-b034-67db04b547d5","=""04b547d5""","NULL","NULL","Order Received Time: 2021-07-09 17:53:55.814292000
Order Pickup Time: 2021-07-09 18:24:36.448856000","Picked Up","USD",11.99,0.93,0.72,0.00,0.00,0.00,12.20,0.00,"2568963842",156147795,0.00,0.00,11.99,NULL,NULL
"18:29:10","2021-07-09","11:29:10","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8fc296ec-957c-4857-989b-9260fbc58cf3","=""fbc58cf3""","NULL","NULL","Order Received Time: 2021-07-09 18:13:54.541790000
Order Pickup Time: 2021-07-09 18:29:10.227808000","Delivered","USD",41.97,3.25,6.30,0.00,0.00,0.00,38.92,0.00,"2568989771",156147795,0.00,0.00,41.97,NULL,NULL
"21:12:01","2021-07-09","14:12:01","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","6fa543a4-9cfc-4d99-9a80-89342f6a38c5","=""2f6a38c5""","NULL","NULL","Order Received Time: 2021-07-09 20:58:26.200408000
Order Pickup Time: 2021-07-09 21:12:01.037519000","Delivered","USD",15.95,1.24,2.39,0.00,0.00,0.00,14.80,0.00,"2569889019",156147795,0.00,0.00,15.95,NULL,NULL
"21:18:07","2021-07-09","14:18:07","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ab2755d7-cc78-4fa7-a787-619e34b74a82","=""34b74a82""","NULL","NULL","Order Received Time: 2021-07-09 20:04:06.430197000
Order Pickup Time: 2021-07-09 21:18:07.537219000","Picked Up","USD",38.97,3.02,2.34,0.00,0.00,0.00,39.65,0.00,"2569923976",156147795,0.00,0.00,38.97,NULL,NULL
"23:39:28","2021-07-09","16:39:28","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c8aca740-439c-4979-9dfb-41abb045ef1a","=""b045ef1a""","NULL","NULL","Order Received Time: 2021-07-09 23:22:58.595748000
Order Pickup Time: 2021-07-09 23:39:28.595810000","Delivered","USD",20.99,1.63,3.15,0.00,0.00,0.00,19.47,0.00,"2570957989",156147795,0.00,0.00,20.99,NULL,NULL
"00:00:05","2021-07-10","17:00:05","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","f5c9ee2d-af4a-415b-bf36-d5036040d33b","=""6040d33b""","NULL","NULL","Order Received Time: 2021-07-09 23:45:41.454383000
Order Pickup Time: 2021-07-10 00:00:05.704912000","Delivered","USD",28.97,2.25,4.35,0.00,0.00,0.00,26.87,0.00,"2571132558",156147795,0.00,0.00,28.97,NULL,NULL
"00:21:25","2021-07-10","17:21:25","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","cafd4eb5-feb3-464a-a504-ef26838d3949","=""838d3949""","NULL","NULL","Order Received Time: 2021-07-09 23:58:29.123917000
Order Pickup Time: 2021-07-10 00:21:25.545465000","Delivered","USD",37.47,2.90,5.62,0.00,0.99,0.00,33.76,0.00,"2571318518",156147795,0.00,0.00,37.47,NULL,NULL
"00:41:54","2021-07-10","17:41:54","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a7a342a8-fd85-4938-9b10-f352f0e36f0d","=""f0e36f0d""","NULL","NULL","Order Received Time: 2021-07-10 00:19:28.530329000
Order Pickup Time: 2021-07-10 00:41:54.386810000","Delivered","USD",58.94,4.57,8.84,0.00,0.99,0.00,53.68,0.00,"2571497993",156147795,0.00,0.00,58.94,NULL,NULL
"00:42:04","2021-07-10","17:42:04","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d11c2596-64c5-47fd-98cb-667594c4bc8a","=""94c4bc8a""","NULL","NULL","Order Received Time: 2021-07-10 00:27:07.935166000
Order Pickup Time: 2021-07-10 00:42:04.029837000","Delivered","USD",64.37,4.99,9.66,0.00,0.00,0.00,59.70,0.00,"2571499320",156147795,0.00,0.00,64.37,NULL,NULL
"01:09:07","2021-07-10","18:09:07","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e1467454-4b9b-480c-bdbe-50228b595242","=""8b595242""","NULL","NULL","Order Received Time: 2021-07-09 23:38:15.030022000
Order Pickup Time: 2021-07-10 01:09:07.579969000","Delivered","USD",36.55,2.83,5.48,0.00,0.00,0.00,33.90,0.00,"2571729961",156147795,0.00,0.00,36.55,9.14,NULL
"01:16:51","2021-07-10","18:16:51","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","02664718-8a69-4ab8-bc5d-baa4af5f76c5","=""af5f76c5""","NULL","NULL","Order Received Time: 2021-07-10 01:01:11.585199000
Order Pickup Time: 2021-07-10 01:16:51.852979000","Delivered","USD",45.70,3.54,6.86,0.00,0.99,0.00,41.39,0.00,"2571794303",156147795,0.00,0.00,45.70,NULL,NULL
"01:25:58","2021-07-10","18:25:58","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","47479e20-b673-4def-af5b-9d6a099be0a8","=""099be0a8""","NULL","NULL","Order Received Time: 2021-07-10 01:07:12.881487000
Order Pickup Time: 2021-07-10 01:25:58.120049000","Delivered","USD",23.98,1.86,3.60,0.00,0.99,0.00,21.25,0.00,"2571867476",156147795,0.00,0.00,23.98,NULL,NULL
"01:45:24","2021-07-10","18:45:24","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","f234d2d7-7836-417d-a819-6274625a4778","=""625a4778""","NULL","NULL","Order Received Time: 2021-07-10 00:28:24.156055000
Order Pickup Time: 2021-07-10 01:45:24.332745000","Picked Up","USD",14.99,1.16,0.90,0.00,0.00,0.00,15.25,0.00,"2572021685",156147795,0.00,0.00,14.99,NULL,NULL
"02:04:40","2021-07-10","19:04:40","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","bf44abde-24d5-4b90-a7d3-5e0652442127","=""52442127""","NULL","NULL","Order Received Time: 2021-07-10 01:47:44.608252000
Order Pickup Time: 2021-07-10 02:04:40.438726000","Delivered","USD",35.94,2.79,5.39,0.00,0.99,0.00,32.35,0.00,"2572166092",156147795,0.00,0.00,35.94,NULL,NULL
"02:09:09","2021-07-10","19:09:09","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","475c1c79-58ad-4861-831f-e8aef1ba2e4f","=""f1ba2e4f""","NULL","NULL","Order Received Time: 2021-07-10 01:50:49.742760000
Order Pickup Time: 2021-07-10 02:09:09.764543000","Delivered","USD",40.97,3.18,6.15,0.00,0.00,0.00,38.00,0.00,"2572199276",156147795,0.00,0.00,40.97,NULL,NULL
"02:43:49","2021-07-10","19:43:49","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","8dae416f-b724-45f0-bc89-a728e1529d1f","=""e1529d1f""","NULL","NULL","Order Received Time: 2021-07-10 01:26:49.615084000
Order Pickup Time: 2021-07-10 02:43:49.113667000","Picked Up","USD",23.98,1.86,1.44,0.00,0.00,0.00,24.40,0.00,"2572429319",156147795,0.00,0.00,23.98,NULL,NULL
"03:44:25","2021-07-10","20:44:25","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","4412ed87-33df-4c40-ae90-c1c1cf01d3ce","=""cf01d3ce""","NULL","NULL","Order Received Time: 2021-07-10 03:30:41.623544000
Order Pickup Time: 2021-07-10 03:44:25.010250000","Delivered","USD",13.98,1.08,2.10,0.00,0.00,0.00,12.96,0.00,"2572751320",156147795,0.00,0.00,13.98,NULL,NULL
"04:13:21","2021-07-10","21:13:21","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","859db8fc-d1cb-4f65-bc0d-4f0ac9445a0c","=""c9445a0c""","NULL","NULL","Order Received Time: 2021-07-10 03:56:57.712511000
Order Pickup Time: 2021-07-10 04:13:21.953288000","Delivered","USD",19.72,1.53,2.96,0.00,0.99,0.00,17.30,0.00,"2572869480",156147795,0.00,0.00,19.72,NULL,NULL
"04:17:00","2021-07-10","21:17:00","2021-07-09","2021-07-13 07:36:55.925712000","2021-07-13",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","264e8229-3b98-484b-81e7-f4e7cf646e5d","=""cf646e5d""","NULL","NULL","Order Received Time: 2021-07-10 03:54:03.005947000
Order Pickup Time: 2021-07-10 04:17:00.000253000","Delivered","USD",43.45,3.37,6.52,0.00,0.99,0.00,39.31,0.00,"2572882500",156147795,0.00,0.00,43.45,NULL,NULL
"19:02:06","2021-07-10","12:02:06","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","1af8f2ac-c1e8-4e87-a7cd-f44ef3763857","=""f3763857""","NULL","NULL","Order Received Time: 2021-07-10 18:45:30.934564000
Order Pickup Time: 2021-07-10 19:02:06.552281000","Delivered","USD",48.97,3.80,7.35,0.00,0.00,0.00,45.42,0.00,"2574666720",156170849,0.00,0.00,48.97,NULL,NULL
"20:20:05","2021-07-10","13:20:05","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","afe6bc7a-42a9-4026-ac0a-14b26e7531b5","=""6e7531b5""","NULL","NULL","Order Received Time: 2021-07-10 20:03:07.381456000
Order Pickup Time: 2021-07-10 20:20:05.163845000","Delivered","USD",25.97,2.01,3.90,0.00,0.99,0.00,23.09,0.00,"2575065565",156170849,0.00,0.00,25.97,NULL,NULL
"21:41:47","2021-07-10","14:41:47","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","6f130be4-207f-479d-8f51-d1b4a65e78a9","=""a65e78a9""","NULL","NULL","Order Received Time: 2021-07-10 21:12:06.365596000
Order Pickup Time: 2021-07-10 21:41:47.395827000","Delivered","USD",19.98,1.55,3.00,0.00,0.99,0.00,17.54,0.00,"2575520019",156170849,0.00,0.00,19.98,NULL,NULL
"22:57:36","2021-07-10","15:57:36","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0856c073-8343-4a42-b489-7a2bf7de85a1","=""f7de85a1""","NULL","NULL","Order Received Time: 2021-07-10 22:30:16.995700000
Order Pickup Time: 2021-07-10 22:57:36.896322000","Delivered","USD",126.94,9.84,19.04,0.00,0.99,0.00,116.75,0.00,"2576026699",156170849,0.00,0.00,126.94,NULL,NULL
"23:33:54","2021-07-10","16:33:54","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e4cab81a-02c1-44ad-88c4-3d8ec4685dbd","=""c4685dbd""","NULL","NULL","Order Received Time: 2021-07-10 23:19:00.096565000
Order Pickup Time: 2021-07-10 23:33:54.973350000","Delivered","USD",49.88,3.87,7.48,0.00,0.00,0.00,46.27,0.00,"2576296368",156170849,0.00,0.00,49.88,NULL,NULL
"23:43:12","2021-07-10","16:43:12","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","5ed297a1-1a56-47a5-97aa-a4bf77e9bb23","=""77e9bb23""","NULL","NULL","Order Received Time: 2021-07-10 23:26:10.724387000
Order Pickup Time: 2021-07-10 23:43:12.561195000","Delivered","USD",36.97,2.87,5.55,0.00,0.99,0.00,33.30,0.00,"2576367320",156170849,0.00,0.00,36.97,NULL,NULL
"23:50:47","2021-07-10","16:50:47","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e017be14-d565-4c57-b75b-0b94db8f54d2","=""db8f54d2""","NULL","NULL","Order Received Time: 2021-07-10 23:28:58.387367000
Order Pickup Time: 2021-07-10 23:50:47.082625000","Delivered","USD",26.98,2.09,4.05,0.00,0.00,0.00,25.02,0.00,"2576424468",156170849,0.00,0.00,26.98,NULL,NULL
"00:02:17","2021-07-11","17:02:17","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b876358c-d23f-465c-af40-4152e6066d97","=""e6066d97""","NULL","NULL","Order Received Time: 2021-07-10 23:39:14.811857000
Order Pickup Time: 2021-07-11 00:02:17.941502000","Delivered","USD",78.43,6.08,11.76,0.00,0.99,0.00,71.76,0.00,"2576512960",156170849,0.00,0.00,78.43,NULL,NULL
"00:10:35","2021-07-11","17:10:35","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","04dd2a96-8421-4ce6-951f-e61469a33d63","=""69a33d63""","NULL","NULL","Order Received Time: 2021-07-10 23:49:25.112842000
Order Pickup Time: 2021-07-11 00:10:35.735562000","Delivered","USD",16.99,1.32,2.55,0.00,0.99,0.00,14.77,0.00,"2576578112",156170849,0.00,0.00,16.99,NULL,NULL
"00:36:56","2021-07-11","17:36:56","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","897e0b91-2f5d-40ae-944f-7c90a185b583","=""a185b583""","NULL","NULL","Order Received Time: 2021-07-11 00:16:45.634840000
Order Pickup Time: 2021-07-11 00:36:56.448027000","Delivered","USD",21.49,1.67,3.22,0.00,0.99,0.00,18.95,0.00,"2576782520",156170849,0.00,0.00,21.49,NULL,NULL
"00:53:03","2021-07-11","17:53:03","2021-07-10","2021-07-19 07:34:51.722542000","2021-07-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","0bf674f0-df33-4fb6-807b-6267fa4c9ee1","=""fa4c9ee1""","NULL","NULL","Order Received Time: 2021-07-11 00:30:54.989004000
Order Pickup Time: 2021-07-11 00:53:03.320859000","Delivered","USD",27.96,2.17,4.19,0.00,0.99,0.00,24.95,0.00,"2592522178",156636382,0.00,0.00,27.96,NULL,NULL
"01:00:28","2021-07-11","18:00:28","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","114fac0d-b42a-44a6-ae10-c9a599d3371b","=""99d3371b""","NULL","NULL","Order Received Time: 2021-07-10 23:45:28.806120000
Order Pickup Time: 2021-07-11 01:00:28.990102000","Picked Up","USD",15.96,1.24,0.96,0.00,0.00,2.58,18.82,0.00,"2576911808",156170849,0.00,0.00,15.96,NULL,NULL
"01:14:51","2021-07-11","18:14:51","2021-07-10","2021-07-19 07:34:51.722542000","2021-07-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ad865f3b-5150-4801-b963-ed9c6aab0081","=""6aab0081""","NULL","NULL","Order Received Time: 2021-07-11 00:54:01.741845000
Order Pickup Time: 2021-07-11 01:14:51.428633000","Delivered","USD",117.66,9.12,17.65,0.00,0.00,0.00,109.13,0.00,"2592695139",156636382,0.00,0.00,117.66,NULL,NULL
"01:26:05","2021-07-11","18:26:05","2021-07-10","2021-07-19 07:34:51.722542000","2021-07-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b2887d20-87df-4101-a202-477bdb122cf8","=""db122cf8""","NULL","NULL","Order Received Time: 2021-07-11 01:04:34.557387000
Order Pickup Time: 2021-07-11 01:26:05.268356000","Delivered","USD",24.96,1.93,3.74,0.00,0.00,0.00,23.15,0.00,"2592779690",156636382,0.00,0.00,24.96,NULL,NULL
"01:33:53","2021-07-11","18:33:53","2021-07-10","2021-07-19 07:34:51.722542000","2021-07-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","38999433-40c8-473b-8075-afe8642e3987","=""642e3987""","NULL","NULL","Order Received Time: 2021-07-11 01:15:40.779930000
Order Pickup Time: 2021-07-11 01:33:53.449442000","Delivered","USD",54.95,4.26,8.24,0.00,0.00,0.00,50.97,0.00,"2592859324",156636382,0.00,0.00,54.95,NULL,NULL
"01:41:17","2021-07-11","18:41:17","2021-07-10","2021-07-19 07:34:51.722542000","2021-07-19",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","c1f08e00-b7ae-49ae-85f3-70f39f15dd88","=""9f15dd88""","NULL","NULL","Order Received Time: 2021-07-11 01:15:37.752290000
Order Pickup Time: 2021-07-11 01:41:17.063468000","Delivered","USD",12.99,1.01,1.95,0.00,0.00,0.00,12.05,0.00,"2592858587",156636382,0.00,0.00,12.99,NULL,NULL
"02:43:39","2021-07-11","19:43:39","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","e1a50ee0-b642-4387-b274-886dce5b2067","=""ce5b2067""","NULL","NULL","Order Received Time: 2021-07-11 01:56:30.487145000
Order Pickup Time: 2021-07-11 02:43:39.607277000","Delivered","USD",20.97,1.63,3.15,0.00,0.99,0.00,18.46,0.00,"2577341307",156170849,0.00,0.00,20.97,NULL,NULL
"02:55:05","2021-07-11","19:55:05","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","2e229ac4-8059-4e13-b81d-d34506a493df","=""06a493df""","NULL","NULL","Order Received Time: 2021-07-11 02:30:46.500895000
Order Pickup Time: 2021-07-11 02:55:05.415705000","Delivered","USD",13.77,1.07,2.07,0.00,0.00,0.00,12.77,0.00,"2577406646",156170849,0.00,0.00,13.77,NULL,NULL
"03:05:26","2021-07-11","20:05:26","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","295312a3-c486-4ce7-8d53-fabe058b79df","=""058b79df""","NULL","NULL","Order Received Time: 2021-07-11 02:51:49.993849000
Order Pickup Time: 2021-07-11 03:05:26.157533000","Delivered","USD",11.99,0.93,1.80,0.00,0.00,0.00,11.12,0.00,"2577464227",156170849,0.00,0.00,11.99,NULL,NULL
"03:40:49","2021-07-11","20:40:49","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","9333ddd2-8b59-4ef3-8f36-4daec124288f","=""c124288f""","NULL","NULL","Order Received Time: 2021-07-11 02:55:17.581584000
Order Pickup Time: 2021-07-11 03:40:49.945677000","Delivered","USD",33.72,2.61,5.06,0.00,0.99,0.00,30.28,0.00,"2577638674",156170849,0.00,0.00,33.72,NULL,NULL
"03:56:41","2021-07-11","20:56:41","2021-07-10","2021-07-14 07:34:10.420126000","2021-07-14",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","4b25df14-f079-478c-b7d2-8e43a0855c7e","=""a0855c7e""","NULL","NULL","Order Received Time: 2021-07-11 03:44:54.861304000
Order Pickup Time: 2021-07-11 03:56:41.868828000","Delivered","USD",28.47,2.21,4.27,0.00,0.00,0.00,26.41,0.00,"2577703981",156170849,0.00,0.00,28.47,NULL,NULL
"18:35:46","2021-07-11","11:35:46","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","d1fae3e8-ad2d-4bf7-a3ae-b8b097ba6b65","=""97ba6b65""","NULL","NULL","Order Received Time: 2021-07-11 18:19:39.637015000
Order Pickup Time: 2021-07-11 18:35:46.288910000","Delivered","USD",18.99,1.47,2.85,0.00,0.99,0.00,16.62,0.00,"2579475651",156224617,0.00,0.00,18.99,NULL,NULL
"18:47:50","2021-07-11","11:47:50","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","6f0e8bef-903e-44e1-823e-46040046f04d","=""0046f04d""","NULL","NULL","Order Received Time: 2021-07-11 18:24:58.321640000
Order Pickup Time: 2021-07-11 18:47:50.233391000","Delivered","USD",57.94,4.49,8.69,0.00,0.00,0.00,53.74,0.00,"2579538225",156224617,0.00,0.00,57.94,NULL,NULL
"19:44:37","2021-07-11","12:44:37","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","610a7b65-4c0a-4f98-8f05-b35e6ab8fb7b","=""6ab8fb7b""","NULL","NULL","Order Received Time: 2021-07-11 19:21:47.581945000
Order Pickup Time: 2021-07-11 19:44:37.947979000","Delivered","USD",33.98,2.63,5.10,0.00,0.00,0.00,31.51,0.00,"2579841598",156224617,0.00,0.00,33.98,NULL,NULL
"19:44:44","2021-07-11","12:44:44","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","241e80be-efcd-43fb-9801-26ca98319b3f","=""98319b3f""","NULL","NULL","Order Received Time: 2021-07-11 19:15:25.897885000
Order Pickup Time: 2021-07-11 19:44:44.217688000","Delivered","USD",43.96,3.41,6.59,0.00,0.00,0.00,40.78,0.00,"2579842159",156224617,0.00,0.00,43.96,NULL,NULL
"20:32:04","2021-07-11","13:32:04","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ce2b6baf-f98a-41e1-96df-8818a372ccb7","=""a372ccb7""","NULL","NULL","Order Received Time: 2021-07-11 20:10:02.352374000
Order Pickup Time: 2021-07-11 20:32:04.768337000","Delivered","USD",14.53,1.13,2.18,0.00,0.00,0.00,13.48,0.00,"2580100596",156224617,0.00,0.00,14.53,NULL,NULL
"21:09:07","2021-07-11","14:09:07","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","a6f3e2ce-b558-426c-8bd3-0a407f8b50ce","=""7f8b50ce""","NULL","NULL","Order Received Time: 2021-07-11 20:41:26.329851000
Order Pickup Time: 2021-07-11 21:09:07.391557000","Delivered","USD",41.45,3.21,6.22,0.00,0.00,0.00,38.44,0.00,"2580313114",156224617,0.00,0.00,41.45,NULL,NULL
"21:57:56","2021-07-11","14:57:56","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","057b921d-ca1e-491a-8b7f-cc055305ed43","=""5305ed43""","NULL","NULL","Order Received Time: 2021-07-11 21:40:00.847852000
Order Pickup Time: 2021-07-11 21:57:56.347693000","Delivered","USD",44.96,3.48,6.74,0.00,0.00,0.00,41.70,0.00,"2580613917",156224617,0.00,0.00,44.96,NULL,NULL
"22:21:02","2021-07-11","15:21:02","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","b615f72e-7a8c-47d6-853e-9f8da2c9b651","=""a2c9b651""","NULL","NULL","Order Received Time: 2021-07-11 21:54:27.005166000
Order Pickup Time: 2021-07-11 22:21:02.628015000","Delivered","USD",16.98,1.32,2.55,0.00,0.99,0.00,14.76,0.00,"2580770314",156224617,0.00,0.00,16.98,NULL,NULL
"23:16:49","2021-07-11","16:16:49","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","ea5fef4b-b5b5-499c-abb1-2a97def2b6fe","=""def2b6fe""","NULL","NULL","Order Received Time: 2021-07-11 23:01:23.500319000
Order Pickup Time: 2021-07-11 23:16:49.899856000","Delivered","USD",21.72,1.68,3.26,0.00,0.00,0.00,20.14,0.00,"2581174184",156224617,0.00,0.00,21.72,NULL,NULL
"23:32:47","2021-07-11","16:32:47","2021-07-11","2021-07-15 07:34:24.282928000","2021-07-15",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY","fe86afcb-cbee-4637-a9b2-17b59b3a34ad","=""9b3a34ad""","NULL","NULL","Order Received Time: 2021-07-11 23:20:02.446065000
Order Pickup Time: 2021-07-11 23:32:47.095374000","Delivered","USD",31.94,2.48,4.79,0.00,0.00,0.00,29.63,0.00,"2581295001",156224617,0.00,0.00,31.94,NULL,NULL
