"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax"
"O-780815514250875","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/13/21","5:03 PM","28.18","0","8.99","2.88","4.01","44.06","-9.29","0","-1.64","0"
"O-812015668948510","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/27/21","6:04 PM","60.70","0","4.99","5.09","6.00","76.78","-16.42","0","-2.64","0"
"O-259915455075349","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/6/21","6:24 PM","42.53","0","4.99","3.69","7.68","58.89","-11.88","0","-2.10","0"
"O-791815593931905","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/20/21","5:29 PM","46.96","0","0.00","3.64","0","50.60","-11.74","0","-1.84","0"
"O-591815668771281","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/27/21","6:27 PM","49.47","0","1.99","3.98","6.26","61.70","-12.87","0","-2.18","0"
"O-435915587836489","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/19/21","7:32 PM","18.48","0","4.99","1.82","3.49","28.78","-5.87","0","-1.18","0"
"O-920915472648275","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/9/21","2:52 PM","16.98","0","6.99","1.86","4.58","30.41","-5.99","0","-1.23","0"
"O-803415406429615","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/1/21","9:08 PM","33.98","0","0.00","2.63","0","36.61","-8.50","0","-1.42","0"
"O-895215412598720","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/2/21","5:58 PM","37.98","0","1.99","3.09","6.45","49.51","-9.99","0","-1.81","0"
"O-390215650616705","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/26/21","6:33 PM","26.98","0","0.00","2.09","3.00","32.07","-6.75","0","-1.28","0"
"O-307615547069659","Aroma Pizza & Pasta - Alton Pkwy","Adjustment of O-307615547069659","Ordered By Mistake (e.g. duplicate order)","6/17/21","11:48 AM","-20.48","0","-6.99","-2.13","-3.31","-32.91","6.87","0","1.30","0"
"O-752515500111043","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/11/21","7:00 PM","48.95","0","0.00","3.79","7.91","60.65","-12.24","0","-2.15","0"
"O-735115662991484","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/28/21","12:50 PM","24.98","0","6.99","2.48","8.61","43.06","-7.99","0","-1.61","0"
"O-710215673134795","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/29/21","12:33 PM","33.55","0","1.99","2.75","12.00","50.29","-8.89","0","-1.83","0"
"O-719115682399226","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/30/21","3:08 PM","27.98","0","1.99","2.32","4.84","37.13","-7.49","0","-1.43","0"
"O-345615444468210","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/5/21","6:27 PM","43.67","0","6.99","3.92","8.19","62.77","-12.67","0","-2.21","0"
"O-812515662556730","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/27/21","6:54 PM","16.98","0","0.00","1.32","3.66","21.96","-4.25","0","-0.97","0"
"O-128615405164236","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/1/21","9:32 PM","25.98","0","4.99","2.40","5.00","38.37","-7.74","0","-1.47","0"
"T-AwEAAAAAAA9OohkGhSDIYhHrsbkLiORZeII","Aroma Pizza & Pasta - Alton Pkwy","Account Adjustment","85441544-6482612 ZH","6/8/21","7:02 AM","0","0","0.00","0.00","0","5.00","0","0","0","0"
"O-291415511392706","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/12/21","6:27 PM","46.98","0","6.99","4.18","8.72","66.87","-13.49","0","-2.34","0"
"O-190015679768466","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/29/21","5:37 PM","27.47","0","2.99","2.36","2.00","34.82","-7.62","0","-1.36","0"
"O-519215461631832","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"6/7/21","8:11 PM","41.96","0","4.99","3.64","7.59","58.18","-11.74","0","-2.07","0"
"O-812515662556730","Aroma Pizza & Pasta - Alton Pkwy","Adjustment of O-812515662556730","Change of Plans","6/27/21","7:10 PM","-16.98","0","0.00","-1.32","-3.66","-21.96","4.25","0","0.97","0"
"O-780815474296824","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/8/21","8:22 PM","11.99","0","0.00","0.93","0","12.92","-2.40","-1.20","-0.69","0"
"O-752515470115303","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/8/21","6:54 PM","37.96","0","0.00","2.94","0","40.90","-7.59","-3.80","-1.55","0"
"O-449015537109868","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/14/21","8:15 PM","14.99","0","0.00","1.16","0","16.15","-3.00","-1.50","-0.79","0"
"O-305715451858444","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/6/21","9:22 PM","54.22","0","0.00","4.20","0","58.42","-10.84","-5.42","-2.08","0"
"O-762715667339996","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/27/21","9:12 PM","21.72","0","0.00","1.68","0","23.40","-4.34","-2.17","-1.01","0"
"O-294915543451934","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/15/21","6:23 PM","31.74","0","0.00","2.46","0","34.20","-6.35","-3.17","-1.34","0"
"O-233715660761997","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/27/21","9:25 PM","29.99","0","0.00","2.32","0","32.31","-6.00","-3.00","-1.29","0"
"O-944315589677115","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/19/21","7:30 PM","14.99","0","0.00","1.16","0","16.15","-3.00","-1.50","-0.79","0"
"O-345615444465738","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/5/21","7:17 PM","16.49","0","0.00","1.28","0","17.77","-3.30","-1.65","-0.84","0"
"O-798415505323840","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/11/21","9:41 PM","28.48","0","0.00","2.21","0","30.69","-5.70","-2.85","-1.24","0"
"O-439515656320998","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/26/21","7:34 PM","20.99","0","0.00","1.63","0","22.62","-4.20","-2.10","-0.99","0"
"O-873515624043961","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/23/21","8:10 PM","9.99","0","0.00","0.77","0","10.76","-2.00","-1.00","-0.63","0"
"O-123115653784950","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/27/21","12:00 PM","62.46","0","0.00","4.84","0","67.30","-12.49","-6.25","-2.35","0"
"O-368815506163312","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/11/21","9:00 PM","10.74","0","0.00","0.83","0","11.57","-2.15","-1.07","-0.65","0"
"O-265615653328386","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/26/21","8:38 PM","28.74","0","0.00","2.23","0","30.97","-5.75","-2.87","-1.24","0"
"O-887615483516470","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/10/21","5:14 PM","36.48","0","0.00","2.83","0","39.31","-7.30","-3.65","-1.50","0"
"O-490215644193467","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/25/21","6:47 PM","20.73","0","0.00","1.61","0","22.34","-4.15","-2.07","-0.98","0"
"O-245215552208134","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/16/21","6:12 PM","31.71","0","0.00","2.46","0","34.17","-6.34","-3.17","-1.34","0"
"O-702515517706601","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/12/21","8:16 PM","30.99","0","0.00","2.40","0","33.39","-6.20","-3.10","-1.32","0"
"O-662615599115449","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/20/21","6:13 PM","19.98","0","0.00","1.55","0","21.53","-4.00","-2.00","-0.96","0"
"O-780815514289798","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/13/21","12:32 PM","12.74","0","0.00","0.99","0","13.73","-2.55","-1.27","-0.72","0"
"O-128615435163061","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/4/21","7:38 PM","9.99","0","0.00","0.77","0","10.76","-2.00","-1.00","-0.63","0"
"O-439515646302244","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/26/21","4:22 PM","11.99","0","0.00","0.93","0","12.92","-2.40","-1.20","-0.69","0"
"O-428915588464966","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/19/21","5:55 PM","16.99","0","0.00","1.32","0","18.31","-3.40","-1.70","-0.86","0"
"O-855715460832538","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/8/21","4:18 PM","11.99","0","0.00","0.93","0","12.92","-2.40","-1.20","-0.69","0"
"O-449015517101834","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/12/21","9:06 PM","27.99","0","0.00","2.17","0","30.16","-5.60","-2.80","-1.22","0"
"O-401615564465527","The Wing Stop - Alton Pkwy","Prepaid Order",,"6/18/21","4:22 PM","16.49","0","0.00","1.28","0","17.77","-3.30","-1.65","-0.84","0"
"O-519215461634256","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/7/21","9:00 PM","24.98","0","0.00","1.94","0","26.92","-5.00","-2.50","-1.12","0"
"O-345515539434208","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/14/21","6:27 PM","49.40","0","0.00","3.83","0","53.23","-9.88","-4.94","-1.92","0"
"O-373615543048368","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/15/21","9:25 PM","28.96","0","0.00","2.24","0","31.20","-5.79","-2.90","-1.25","0"
"O-369315545112334","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/15/21","6:45 PM","21.97","0","0.00","1.70","0","23.67","-4.39","-2.20","-1.02","0"
"O-895215422592125","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/3/21","6:49 PM","28.97","0","0.00","2.25","0","31.22","-5.79","-2.90","-1.25","0"
"O-604515435261559","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/4/21","9:31 PM","36.96","0","0.00","2.86","0","39.82","-7.39","-3.70","-1.51","0"
"O-519215441627052","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/6/21","4:15 PM","31.70","0","0.00","2.46","0","34.16","-6.34","-3.17","-1.34","0"
"O-869115643118643","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/26/21","1:01 PM","30.89","0","0.00","2.39","0","33.28","-6.18","-3.09","-1.32","0"
"O-221415510325103","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/12/21","9:29 PM","29.72","0","0.00","2.30","0","32.02","-5.94","-2.97","-1.28","0"
"O-873515644016310","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/25/21","9:20 PM","41.46","0","0.00","3.21","0","44.67","-8.29","-4.15","-1.66","0"
"O-497815408061131","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/1/21","8:26 PM","44.40","0","0.00","3.44","0","47.84","-8.88","-4.44","-1.76","0"
"O-438915478851616","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/8/21","7:26 PM","18.98","0","0.00","1.47","0","20.45","-3.80","-1.90","-0.92","0"
"O-719315581036038","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/19/21","8:13 PM","29.97","0","0.00","2.32","0","32.29","-5.99","-3.00","-1.28","0"
"O-251215415634019","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/3/21","4:51 PM","66.92","0","0.00","5.19","0","72.11","-13.38","-6.69","-2.50","0"
"O-263715576226077","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/18/21","9:21 PM","28.47","0","0.00","2.21","0","30.68","-5.69","-2.85","-1.24","0"
"O-803415436424925","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/4/21","8:15 PM","61.93","0","0.00","4.80","0","66.73","-12.39","-6.19","-2.34","0"
"O-737415467023113","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/8/21","5:36 PM","34.96","0","0.00","2.71","0","37.67","-6.99","-3.50","-1.45","0"
"O-706215600542051","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/21/21","8:37 PM","39.96","0","0.00","3.10","0","43.06","-7.99","-4.00","-1.61","0"
"O-221415470324897","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/9/21","11:47 AM","21.95","0","0.00","1.70","0","23.65","-4.39","-2.20","-1.02","0"
"O-895215422517946","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/4/21","12:30 PM","14.97","0","0.00","1.16","0","16.13","-2.99","-1.50","-0.79","0"
"O-950015506560637","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/11/21","6:51 PM","35.22","0","0.00","2.73","0","37.95","-7.04","-3.52","-1.46","0"
"O-590615612161025","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/22/21","7:30 PM","36.45","0","0.00","2.82","0","39.27","-7.29","-3.65","-1.50","0"
"O-051315437889367","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/5/21","3:02 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"O-084215618598585","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/22/21","7:30 PM","48.95","0","0.00","3.79","0","52.74","-9.79","-4.90","-1.91","0"
"O-834215580292307","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/20/21","4:51 PM","48.94","0","0.00","3.79","0","52.73","-9.79","-4.89","-1.91","0"
"O-467415611759600","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/22/21","5:49 PM","20.48","0","0.00","1.59","0","22.07","-4.10","-2.05","-0.97","0"
"O-823815658751390","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/26/21","9:05 PM","37.71","0","0.00","2.92","0","40.63","-7.54","-3.77","-1.54","0"
"O-895215422592125","Trattoria Contadina - Alton Pkwy","Adjustment of O-895215422592125","Tip increased by diner via self-service - Tip updated by diner via help interaction","6/3/21","6:49 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-994115439397162","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/4/21","9:15 PM","21.47","0","0.00","1.66","0","23.13","-4.29","-2.15","-1.01","0"
"O-117115561015117","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/18/21","8:45 PM","29.47","0","0.00","2.28","0","31.75","-5.89","-2.95","-1.27","0"
"O-291415461333512","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/8/21","4:16 PM","54.93","0","0.00","4.26","0","59.19","-10.99","-5.49","-2.11","0"
"O-369315475113922","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"6/8/21","6:32 PM","43.70","0","0.00","3.39","0","47.09","-8.74","-4.37","-1.74","0"
